Driver,LapNumber,LapTime,LapTimeSeconds,Race,Season
VER,33.0,0 days 00:01:28.333000,88.333,Abu Dhabi,2024
VER,34.0,0 days 00:01:28.409000,88.409,Abu Dhabi,2024
VER,35.0,0 days 00:01:29.111000,89.111,Abu Dhabi,2024
VER,36.0,0 days 00:01:28.557000,88.557,Abu Dhabi,2024
VER,37.0,0 days 00:01:28.413000,88.413,Abu Dhabi,2024
VER,38.0,0 days 00:01:28.360000,88.36,Abu Dhabi,2024
VER,39.0,0 days 00:01:28.296000,88.296,Abu Dhabi,2024
VER,40.0,0 days 00:01:28.345000,88.345,Abu Dhabi,2024
VER,41.0,0 days 00:01:28.439000,88.439,Abu Dhabi,2024
VER,42.0,0 days 00:01:28.113000,88.113,Abu Dhabi,2024
VER,43.0,0 days 00:01:28.089000,88.089,Abu Dhabi,2024
VER,44.0,0 days 00:01:28.501000,88.501,Abu Dhabi,2024
VER,45.0,0 days 00:01:28.067000,88.067,Abu Dhabi,2024
VER,46.0,0 days 00:01:28.231000,88.231,Abu Dhabi,2024
VER,47.0,0 days 00:01:28.304000,88.304,Abu Dhabi,2024
VER,48.0,0 days 00:01:27.893000,87.893,Abu Dhabi,2024
VER,49.0,0 days 00:01:27.927000,87.927,Abu Dhabi,2024
VER,50.0,0 days 00:01:27.961000,87.961,Abu Dhabi,2024
VER,51.0,0 days 00:01:27.820000,87.82,Abu Dhabi,2024
VER,52.0,0 days 00:01:28.047000,88.047,Abu Dhabi,2024
VER,53.0,0 days 00:01:28.064000,88.064,Abu Dhabi,2024
VER,54.0,0 days 00:01:28.352000,88.352,Abu Dhabi,2024
VER,55.0,0 days 00:01:27.821000,87.821,Abu Dhabi,2024
VER,56.0,0 days 00:01:27.765000,87.765,Abu Dhabi,2024
VER,57.0,0 days 00:01:28.174000,88.174,Abu Dhabi,2024
VER,58.0,0 days 00:01:28.780000,88.78,Abu Dhabi,2024
GAS,1.0,0 days 00:01:33.984000,93.984,Abu Dhabi,2024
GAS,2.0,0 days 00:01:49.760000,109.76,Abu Dhabi,2024
GAS,3.0,0 days 00:01:42.837000,102.837,Abu Dhabi,2024
GAS,4.0,0 days 00:01:29.406000,89.406,Abu Dhabi,2024
GAS,5.0,0 days 00:01:29.611000,89.611,Abu Dhabi,2024
GAS,6.0,0 days 00:01:30.014000,90.014,Abu Dhabi,2024
GAS,7.0,0 days 00:01:29.744000,89.744,Abu Dhabi,2024
GAS,8.0,0 days 00:01:29.732000,89.732,Abu Dhabi,2024
GAS,9.0,0 days 00:01:29.631000,89.631,Abu Dhabi,2024
GAS,10.0,0 days 00:01:30.127000,90.127,Abu Dhabi,2024
GAS,11.0,0 days 00:01:30.072000,90.072,Abu Dhabi,2024
GAS,12.0,0 days 00:01:30.174000,90.174,Abu Dhabi,2024
GAS,13.0,0 days 00:01:30.173000,90.173,Abu Dhabi,2024
GAS,14.0,0 days 00:01:32.241000,92.241,Abu Dhabi,2024
GAS,15.0,0 days 00:01:49.784000,109.784,Abu Dhabi,2024
GAS,16.0,0 days 00:01:29.927000,89.927,Abu Dhabi,2024
GAS,17.0,0 days 00:01:29.986000,89.986,Abu Dhabi,2024
GAS,18.0,0 days 00:01:30.123000,90.123,Abu Dhabi,2024
GAS,19.0,0 days 00:01:29.567000,89.567,Abu Dhabi,2024
GAS,20.0,0 days 00:01:29.562000,89.562,Abu Dhabi,2024
GAS,21.0,0 days 00:01:29.725000,89.725,Abu Dhabi,2024
GAS,22.0,0 days 00:01:30.627000,90.627,Abu Dhabi,2024
GAS,23.0,0 days 00:01:30.137000,90.137,Abu Dhabi,2024
GAS,24.0,0 days 00:01:31.144000,91.144,Abu Dhabi,2024
GAS,25.0,0 days 00:01:29.750000,89.75,Abu Dhabi,2024
GAS,26.0,0 days 00:01:29.688000,89.688,Abu Dhabi,2024
GAS,27.0,0 days 00:01:30.381000,90.381,Abu Dhabi,2024
GAS,28.0,0 days 00:01:29.596000,89.596,Abu Dhabi,2024
GAS,29.0,0 days 00:01:29.409000,89.409,Abu Dhabi,2024
GAS,30.0,0 days 00:01:29.251000,89.251,Abu Dhabi,2024
GAS,31.0,0 days 00:01:29.563000,89.563,Abu Dhabi,2024
GAS,32.0,0 days 00:01:29.647000,89.647,Abu Dhabi,2024
GAS,33.0,0 days 00:01:29.516000,89.516,Abu Dhabi,2024
GAS,34.0,0 days 00:01:29.431000,89.431,Abu Dhabi,2024
GAS,35.0,0 days 00:01:29.500000,89.5,Abu Dhabi,2024
GAS,36.0,0 days 00:01:29.321000,89.321,Abu Dhabi,2024
GAS,37.0,0 days 00:01:29.212000,89.212,Abu Dhabi,2024
GAS,38.0,0 days 00:01:29.506000,89.506,Abu Dhabi,2024
GAS,39.0,0 days 00:01:29.321000,89.321,Abu Dhabi,2024
GAS,40.0,0 days 00:01:29.372000,89.372,Abu Dhabi,2024
GAS,41.0,0 days 00:01:29.504000,89.504,Abu Dhabi,2024
GAS,42.0,0 days 00:01:29.998000,89.998,Abu Dhabi,2024
GAS,43.0,0 days 00:01:29.453000,89.453,Abu Dhabi,2024
GAS,44.0,0 days 00:01:29.379000,89.379,Abu Dhabi,2024
GAS,45.0,0 days 00:01:30.401000,90.401,Abu Dhabi,2024
GAS,46.0,0 days 00:01:29.650000,89.65,Abu Dhabi,2024
GAS,47.0,0 days 00:01:29.523000,89.523,Abu Dhabi,2024
GAS,48.0,0 days 00:01:29.434000,89.434,Abu Dhabi,2024
GAS,49.0,0 days 00:01:29.493000,89.493,Abu Dhabi,2024
GAS,50.0,0 days 00:01:29.606000,89.606,Abu Dhabi,2024
GAS,51.0,0 days 00:01:29.571000,89.571,Abu Dhabi,2024
GAS,52.0,0 days 00:01:29.650000,89.65,Abu Dhabi,2024
GAS,53.0,0 days 00:01:29.676000,89.676,Abu Dhabi,2024
GAS,54.0,0 days 00:01:29.447000,89.447,Abu Dhabi,2024
GAS,55.0,0 days 00:01:30.172000,90.172,Abu Dhabi,2024
GAS,56.0,0 days 00:01:29.541000,89.541,Abu Dhabi,2024
GAS,57.0,0 days 00:01:29.936000,89.936,Abu Dhabi,2024
GAS,58.0,0 days 00:01:30.865000,90.865,Abu Dhabi,2024
PER,1.0,,,Abu Dhabi,2024
ALO,1.0,0 days 00:01:36.166000,96.166,Abu Dhabi,2024
ALO,2.0,0 days 00:01:50.156000,110.156,Abu Dhabi,2024
ALO,3.0,0 days 00:01:42.240000,102.24,Abu Dhabi,2024
ALO,4.0,0 days 00:01:29.434000,89.434,Abu Dhabi,2024
ALO,5.0,0 days 00:01:30.084000,90.084,Abu Dhabi,2024
ALO,6.0,0 days 00:01:29.829000,89.829,Abu Dhabi,2024
ALO,7.0,0 days 00:01:29.785000,89.785,Abu Dhabi,2024
ALO,8.0,0 days 00:01:30.032000,90.032,Abu Dhabi,2024
ALO,9.0,0 days 00:01:30.085000,90.085,Abu Dhabi,2024
ALO,10.0,0 days 00:01:31.708000,91.708,Abu Dhabi,2024
ALO,11.0,0 days 00:01:31.088000,91.088,Abu Dhabi,2024
ALO,12.0,0 days 00:01:31.821000,91.821,Abu Dhabi,2024
ALO,13.0,0 days 00:01:33.244000,93.244,Abu Dhabi,2024
ALO,14.0,0 days 00:01:51.792000,111.792,Abu Dhabi,2024
ALO,15.0,0 days 00:01:29.756000,89.756,Abu Dhabi,2024
ALO,16.0,0 days 00:01:29.907000,89.907,Abu Dhabi,2024
ALO,17.0,0 days 00:01:29.892000,89.892,Abu Dhabi,2024
ALO,18.0,0 days 00:01:29.565000,89.565,Abu Dhabi,2024
ALO,19.0,0 days 00:01:29.708000,89.708,Abu Dhabi,2024
ALO,20.0,0 days 00:01:30.087000,90.087,Abu Dhabi,2024
ALO,21.0,0 days 00:01:30.133000,90.133,Abu Dhabi,2024
ALO,22.0,0 days 00:01:30.178000,90.178,Abu Dhabi,2024
ALO,23.0,0 days 00:01:29.863000,89.863,Abu Dhabi,2024
ALO,24.0,0 days 00:01:29.652000,89.652,Abu Dhabi,2024
ALO,25.0,0 days 00:01:29.802000,89.802,Abu Dhabi,2024
ALO,26.0,0 days 00:01:29.755000,89.755,Abu Dhabi,2024
ALO,27.0,0 days 00:01:29.718000,89.718,Abu Dhabi,2024
ALO,28.0,0 days 00:01:29.672000,89.672,Abu Dhabi,2024
ALO,29.0,0 days 00:01:29.828000,89.828,Abu Dhabi,2024
ALO,30.0,0 days 00:01:29.900000,89.9,Abu Dhabi,2024
ALO,31.0,0 days 00:01:29.874000,89.874,Abu Dhabi,2024
ALO,32.0,0 days 00:01:29.986000,89.986,Abu Dhabi,2024
ALO,33.0,0 days 00:01:29.839000,89.839,Abu Dhabi,2024
ALO,34.0,0 days 00:01:29.650000,89.65,Abu Dhabi,2024
ALO,35.0,0 days 00:01:30.225000,90.225,Abu Dhabi,2024
ALO,36.0,0 days 00:01:30.419000,90.419,Abu Dhabi,2024
ALO,37.0,0 days 00:01:31.999000,91.999,Abu Dhabi,2024
ALO,38.0,0 days 00:01:49.629000,109.629,Abu Dhabi,2024
ALO,39.0,0 days 00:01:28.735000,88.735,Abu Dhabi,2024
ALO,40.0,0 days 00:01:28.937000,88.937,Abu Dhabi,2024
ALO,41.0,0 days 00:01:28.402000,88.402,Abu Dhabi,2024
ALO,42.0,0 days 00:01:28.379000,88.379,Abu Dhabi,2024
ALO,43.0,0 days 00:01:28.729000,88.729,Abu Dhabi,2024
ALO,44.0,0 days 00:01:29.066000,89.066,Abu Dhabi,2024
ALO,45.0,0 days 00:01:28.238000,88.238,Abu Dhabi,2024
ALO,46.0,0 days 00:01:28.583000,88.583,Abu Dhabi,2024
ALO,47.0,0 days 00:01:28.231000,88.231,Abu Dhabi,2024
ALO,48.0,0 days 00:01:27.997000,87.997,Abu Dhabi,2024
ALO,49.0,0 days 00:01:28.372000,88.372,Abu Dhabi,2024
ALO,50.0,0 days 00:01:28.709000,88.709,Abu Dhabi,2024
ALO,51.0,0 days 00:01:27.948000,87.948,Abu Dhabi,2024
ALO,52.0,0 days 00:01:28.277000,88.277,Abu Dhabi,2024
ALO,53.0,0 days 00:01:28.231000,88.231,Abu Dhabi,2024
ALO,54.0,0 days 00:01:28.214000,88.214,Abu Dhabi,2024
ALO,55.0,0 days 00:01:28.281000,88.281,Abu Dhabi,2024
ALO,56.0,0 days 00:01:28.276000,88.276,Abu Dhabi,2024
ALO,57.0,0 days 00:01:28.937000,88.937,Abu Dhabi,2024
ALO,58.0,0 days 00:01:28.621000,88.621,Abu Dhabi,2024
LEC,1.0,0 days 00:01:37.644000,97.644,Abu Dhabi,2024
LEC,2.0,0 days 00:01:53.013000,113.013,Abu Dhabi,2024
LEC,3.0,0 days 00:01:39.656000,99.656,Abu Dhabi,2024
LEC,4.0,0 days 00:01:29.273000,89.273,Abu Dhabi,2024
LEC,5.0,0 days 00:01:29.753000,89.753,Abu Dhabi,2024
LEC,6.0,0 days 00:01:29.997000,89.997,Abu Dhabi,2024
LEC,7.0,0 days 00:01:29.538000,89.538,Abu Dhabi,2024
LEC,8.0,0 days 00:01:29.784000,89.784,Abu Dhabi,2024
LEC,9.0,0 days 00:01:29.913000,89.913,Abu Dhabi,2024
LEC,10.0,0 days 00:01:30.008000,90.008,Abu Dhabi,2024
LEC,11.0,0 days 00:01:30.268000,90.268,Abu Dhabi,2024
LEC,12.0,0 days 00:01:29.507000,89.507,Abu Dhabi,2024
LEC,13.0,0 days 00:01:29.834000,89.834,Abu Dhabi,2024
LEC,14.0,0 days 00:01:29.516000,89.516,Abu Dhabi,2024
LEC,15.0,0 days 00:01:29.675000,89.675,Abu Dhabi,2024
LEC,16.0,0 days 00:01:29.820000,89.82,Abu Dhabi,2024
LEC,17.0,0 days 00:01:29.570000,89.57,Abu Dhabi,2024
LEC,18.0,0 days 00:01:29.841000,89.841,Abu Dhabi,2024
LEC,19.0,0 days 00:01:30.082000,90.082,Abu Dhabi,2024
LEC,20.0,0 days 00:01:32.189000,92.189,Abu Dhabi,2024
LEC,21.0,0 days 00:01:48.662000,108.662,Abu Dhabi,2024
LEC,22.0,0 days 00:01:29.802000,89.802,Abu Dhabi,2024
LEC,23.0,0 days 00:01:30.437000,90.437,Abu Dhabi,2024
LEC,24.0,0 days 00:01:29.185000,89.185,Abu Dhabi,2024
LEC,25.0,0 days 00:01:28.912000,88.912,Abu Dhabi,2024
LEC,26.0,0 days 00:01:29.084000,89.084,Abu Dhabi,2024
LEC,27.0,0 days 00:01:28.873000,88.873,Abu Dhabi,2024
LEC,28.0,0 days 00:01:28.443000,88.443,Abu Dhabi,2024
LEC,29.0,0 days 00:01:28.560000,88.56,Abu Dhabi,2024
LEC,30.0,0 days 00:01:28.609000,88.609,Abu Dhabi,2024
LEC,31.0,0 days 00:01:28.485000,88.485,Abu Dhabi,2024
LEC,32.0,0 days 00:01:28.536000,88.536,Abu Dhabi,2024
LEC,33.0,0 days 00:01:28.518000,88.518,Abu Dhabi,2024
LEC,34.0,0 days 00:01:28.536000,88.536,Abu Dhabi,2024
LEC,35.0,0 days 00:01:28.312000,88.312,Abu Dhabi,2024
LEC,36.0,0 days 00:01:28.090000,88.09,Abu Dhabi,2024
LEC,37.0,0 days 00:01:28.305000,88.305,Abu Dhabi,2024
LEC,38.0,0 days 00:01:28.189000,88.189,Abu Dhabi,2024
LEC,39.0,0 days 00:01:28.135000,88.135,Abu Dhabi,2024
LEC,40.0,0 days 00:01:28.565000,88.565,Abu Dhabi,2024
LEC,41.0,0 days 00:01:28.403000,88.403,Abu Dhabi,2024
LEC,42.0,0 days 00:01:28.490000,88.49,Abu Dhabi,2024
LEC,43.0,0 days 00:01:28.571000,88.571,Abu Dhabi,2024
LEC,44.0,0 days 00:01:28.743000,88.743,Abu Dhabi,2024
LEC,45.0,0 days 00:01:28.312000,88.312,Abu Dhabi,2024
LEC,46.0,0 days 00:01:28.303000,88.303,Abu Dhabi,2024
LEC,47.0,0 days 00:01:28.252000,88.252,Abu Dhabi,2024
LEC,48.0,0 days 00:01:28.171000,88.171,Abu Dhabi,2024
LEC,49.0,0 days 00:01:28.360000,88.36,Abu Dhabi,2024
LEC,50.0,0 days 00:01:28.213000,88.213,Abu Dhabi,2024
LEC,51.0,0 days 00:01:28.018000,88.018,Abu Dhabi,2024
LEC,52.0,0 days 00:01:28.455000,88.455,Abu Dhabi,2024
LEC,53.0,0 days 00:01:28.518000,88.518,Abu Dhabi,2024
LEC,54.0,0 days 00:01:28.470000,88.47,Abu Dhabi,2024
LEC,55.0,0 days 00:01:28.387000,88.387,Abu Dhabi,2024
LEC,56.0,0 days 00:01:28.220000,88.22,Abu Dhabi,2024
LEC,57.0,0 days 00:01:28.296000,88.296,Abu Dhabi,2024
LEC,58.0,0 days 00:01:29.918000,89.918,Abu Dhabi,2024
STR,1.0,0 days 00:01:38.324000,98.324,Abu Dhabi,2024
STR,2.0,0 days 00:01:53.356000,113.356,Abu Dhabi,2024
STR,3.0,0 days 00:01:39.525000,99.525,Abu Dhabi,2024
STR,4.0,0 days 00:01:29.685000,89.685,Abu Dhabi,2024
STR,5.0,0 days 00:01:30.050000,90.05,Abu Dhabi,2024
STR,6.0,0 days 00:01:31.119000,91.119,Abu Dhabi,2024
STR,7.0,0 days 00:01:30.190000,90.19,Abu Dhabi,2024
STR,8.0,0 days 00:01:30.467000,90.467,Abu Dhabi,2024
STR,9.0,0 days 00:01:30.505000,90.505,Abu Dhabi,2024
STR,10.0,0 days 00:01:30.836000,90.836,Abu Dhabi,2024
STR,11.0,0 days 00:01:32.854000,92.854,Abu Dhabi,2024
STR,12.0,0 days 00:01:51.685000,111.685,Abu Dhabi,2024
STR,13.0,0 days 00:01:29.880000,89.88,Abu Dhabi,2024
STR,14.0,0 days 00:01:30.544000,90.544,Abu Dhabi,2024
STR,15.0,0 days 00:01:29.963000,89.963,Abu Dhabi,2024
STR,16.0,0 days 00:01:30.032000,90.032,Abu Dhabi,2024
STR,17.0,0 days 00:01:29.772000,89.772,Abu Dhabi,2024
STR,18.0,0 days 00:01:29.744000,89.744,Abu Dhabi,2024
STR,19.0,0 days 00:01:30.074000,90.074,Abu Dhabi,2024
STR,20.0,0 days 00:01:30.375000,90.375,Abu Dhabi,2024
STR,21.0,0 days 00:01:30.348000,90.348,Abu Dhabi,2024
STR,22.0,0 days 00:01:30.376000,90.376,Abu Dhabi,2024
STR,23.0,0 days 00:01:30.297000,90.297,Abu Dhabi,2024
STR,24.0,0 days 00:01:30.425000,90.425,Abu Dhabi,2024
STR,25.0,0 days 00:01:30.240000,90.24,Abu Dhabi,2024
STR,26.0,0 days 00:01:30.185000,90.185,Abu Dhabi,2024
STR,27.0,0 days 00:01:30.163000,90.163,Abu Dhabi,2024
STR,28.0,0 days 00:01:30.320000,90.32,Abu Dhabi,2024
STR,29.0,0 days 00:01:30.162000,90.162,Abu Dhabi,2024
STR,30.0,0 days 00:01:30.130000,90.13,Abu Dhabi,2024
STR,31.0,0 days 00:01:30.696000,90.696,Abu Dhabi,2024
STR,32.0,0 days 00:01:32.228000,92.228,Abu Dhabi,2024
STR,33.0,0 days 00:01:50.047000,110.047,Abu Dhabi,2024
STR,34.0,0 days 00:01:29.589000,89.589,Abu Dhabi,2024
STR,35.0,0 days 00:01:29.398000,89.398,Abu Dhabi,2024
STR,36.0,0 days 00:01:28.853000,88.853,Abu Dhabi,2024
STR,37.0,0 days 00:01:28.798000,88.798,Abu Dhabi,2024
STR,38.0,0 days 00:01:29.877000,89.877,Abu Dhabi,2024
STR,39.0,0 days 00:01:29.453000,89.453,Abu Dhabi,2024
STR,40.0,0 days 00:01:29.037000,89.037,Abu Dhabi,2024
STR,41.0,0 days 00:01:28.995000,88.995,Abu Dhabi,2024
STR,42.0,0 days 00:01:28.604000,88.604,Abu Dhabi,2024
STR,43.0,0 days 00:01:28.804000,88.804,Abu Dhabi,2024
STR,44.0,0 days 00:01:28.731000,88.731,Abu Dhabi,2024
STR,45.0,0 days 00:01:28.777000,88.777,Abu Dhabi,2024
STR,46.0,0 days 00:01:29.006000,89.006,Abu Dhabi,2024
STR,47.0,0 days 00:01:28.794000,88.794,Abu Dhabi,2024
STR,48.0,0 days 00:01:28.831000,88.831,Abu Dhabi,2024
STR,49.0,0 days 00:01:30.413000,90.413,Abu Dhabi,2024
STR,50.0,0 days 00:01:29.244000,89.244,Abu Dhabi,2024
STR,51.0,0 days 00:01:29.847000,89.847,Abu Dhabi,2024
STR,52.0,0 days 00:01:30.945000,90.945,Abu Dhabi,2024
STR,53.0,0 days 00:01:29.525000,89.525,Abu Dhabi,2024
STR,54.0,0 days 00:01:29.568000,89.568,Abu Dhabi,2024
STR,55.0,0 days 00:01:28.618000,88.618,Abu Dhabi,2024
STR,56.0,0 days 00:01:29.126000,89.126,Abu Dhabi,2024
STR,57.0,0 days 00:01:29.334000,89.334,Abu Dhabi,2024
MAG,1.0,0 days 00:01:36.949000,96.949,Abu Dhabi,2024
MAG,2.0,0 days 00:01:50.197000,110.197,Abu Dhabi,2024
MAG,3.0,0 days 00:01:42.283000,102.283,Abu Dhabi,2024
MAG,4.0,0 days 00:01:29.202000,89.202,Abu Dhabi,2024
MAG,5.0,0 days 00:01:30.040000,90.04,Abu Dhabi,2024
MAG,6.0,0 days 00:01:30.186000,90.186,Abu Dhabi,2024
MAG,7.0,0 days 00:01:31.078000,91.078,Abu Dhabi,2024
MAG,8.0,0 days 00:01:30.423000,90.423,Abu Dhabi,2024
MAG,9.0,0 days 00:01:31.089000,91.089,Abu Dhabi,2024
MAG,10.0,0 days 00:01:31.035000,91.035,Abu Dhabi,2024
MAG,11.0,0 days 00:01:30.943000,90.943,Abu Dhabi,2024
MAG,12.0,0 days 00:01:32.565000,92.565,Abu Dhabi,2024
MAG,13.0,0 days 00:01:53.873000,113.873,Abu Dhabi,2024
MAG,14.0,0 days 00:01:29.826000,89.826,Abu Dhabi,2024
MAG,15.0,0 days 00:01:29.899000,89.899,Abu Dhabi,2024
MAG,16.0,0 days 00:01:30.014000,90.014,Abu Dhabi,2024
MAG,17.0,0 days 00:01:29.941000,89.941,Abu Dhabi,2024
MAG,18.0,0 days 00:01:29.837000,89.837,Abu Dhabi,2024
MAG,19.0,0 days 00:01:30.041000,90.041,Abu Dhabi,2024
MAG,20.0,0 days 00:01:30.819000,90.819,Abu Dhabi,2024
MAG,21.0,0 days 00:01:30.025000,90.025,Abu Dhabi,2024
MAG,22.0,0 days 00:01:30.250000,90.25,Abu Dhabi,2024
MAG,23.0,0 days 00:01:30.293000,90.293,Abu Dhabi,2024
MAG,24.0,0 days 00:01:30.352000,90.352,Abu Dhabi,2024
MAG,25.0,0 days 00:01:30.418000,90.418,Abu Dhabi,2024
MAG,26.0,0 days 00:01:30.514000,90.514,Abu Dhabi,2024
MAG,27.0,0 days 00:01:30.623000,90.623,Abu Dhabi,2024
MAG,28.0,0 days 00:01:30.420000,90.42,Abu Dhabi,2024
MAG,29.0,0 days 00:01:31.849000,91.849,Abu Dhabi,2024
MAG,30.0,0 days 00:02:01.980000,121.98,Abu Dhabi,2024
MAG,31.0,0 days 00:01:52.368000,112.368,Abu Dhabi,2024
MAG,32.0,0 days 00:01:27.235000,87.235,Abu Dhabi,2024
MAG,33.0,0 days 00:01:29.175000,89.175,Abu Dhabi,2024
MAG,34.0,0 days 00:01:29.457000,89.457,Abu Dhabi,2024
MAG,35.0,0 days 00:01:29.382000,89.382,Abu Dhabi,2024
MAG,36.0,0 days 00:01:29.176000,89.176,Abu Dhabi,2024
MAG,37.0,0 days 00:01:28.996000,88.996,Abu Dhabi,2024
MAG,38.0,0 days 00:01:28.655000,88.655,Abu Dhabi,2024
MAG,39.0,0 days 00:01:28.842000,88.842,Abu Dhabi,2024
MAG,40.0,0 days 00:01:28.917000,88.917,Abu Dhabi,2024
MAG,41.0,0 days 00:01:28.637000,88.637,Abu Dhabi,2024
MAG,42.0,0 days 00:01:29.086000,89.086,Abu Dhabi,2024
MAG,43.0,0 days 00:01:28.890000,88.89,Abu Dhabi,2024
MAG,44.0,0 days 00:01:31.131000,91.131,Abu Dhabi,2024
MAG,45.0,0 days 00:01:29.632000,89.632,Abu Dhabi,2024
MAG,46.0,0 days 00:01:29.660000,89.66,Abu Dhabi,2024
MAG,47.0,0 days 00:01:30.841000,90.841,Abu Dhabi,2024
MAG,48.0,0 days 00:01:30.029000,90.029,Abu Dhabi,2024
MAG,49.0,0 days 00:01:30.332000,90.332,Abu Dhabi,2024
MAG,50.0,0 days 00:01:31.110000,91.11,Abu Dhabi,2024
MAG,51.0,0 days 00:01:30.043000,90.043,Abu Dhabi,2024
MAG,52.0,0 days 00:01:30.322000,90.322,Abu Dhabi,2024
MAG,53.0,0 days 00:01:30.215000,90.215,Abu Dhabi,2024
MAG,54.0,0 days 00:01:31.204000,91.204,Abu Dhabi,2024
MAG,55.0,0 days 00:01:31.958000,91.958,Abu Dhabi,2024
MAG,56.0,0 days 00:01:52.994000,112.994,Abu Dhabi,2024
MAG,57.0,0 days 00:01:25.637000,85.637,Abu Dhabi,2024
TSU,1.0,0 days 00:01:42.007000,102.007,Abu Dhabi,2024
TSU,2.0,0 days 00:02:01.592000,121.592,Abu Dhabi,2024
TSU,3.0,0 days 00:01:34.821000,94.821,Abu Dhabi,2024
TSU,4.0,0 days 00:01:30.115000,90.115,Abu Dhabi,2024
TSU,5.0,0 days 00:01:30.343000,90.343,Abu Dhabi,2024
TSU,6.0,0 days 00:01:30.747000,90.747,Abu Dhabi,2024
TSU,7.0,0 days 00:01:30.436000,90.436,Abu Dhabi,2024
TSU,8.0,0 days 00:01:30.392000,90.392,Abu Dhabi,2024
TSU,9.0,0 days 00:01:30.656000,90.656,Abu Dhabi,2024
TSU,10.0,0 days 00:01:30.790000,90.79,Abu Dhabi,2024
TSU,11.0,0 days 00:01:30.835000,90.835,Abu Dhabi,2024
TSU,12.0,0 days 00:01:30.675000,90.675,Abu Dhabi,2024
TSU,13.0,0 days 00:01:30.727000,90.727,Abu Dhabi,2024
TSU,14.0,0 days 00:01:30.916000,90.916,Abu Dhabi,2024
TSU,15.0,0 days 00:01:30.686000,90.686,Abu Dhabi,2024
TSU,16.0,0 days 00:01:30.714000,90.714,Abu Dhabi,2024
TSU,17.0,0 days 00:01:32.003000,92.003,Abu Dhabi,2024
TSU,18.0,0 days 00:01:31.196000,91.196,Abu Dhabi,2024
TSU,19.0,0 days 00:01:31.681000,91.681,Abu Dhabi,2024
TSU,20.0,0 days 00:01:31.265000,91.265,Abu Dhabi,2024
TSU,21.0,0 days 00:01:31.218000,91.218,Abu Dhabi,2024
TSU,22.0,0 days 00:01:32.597000,92.597,Abu Dhabi,2024
TSU,23.0,0 days 00:01:50.323000,110.323,Abu Dhabi,2024
TSU,24.0,0 days 00:01:29.905000,89.905,Abu Dhabi,2024
TSU,25.0,0 days 00:01:29.911000,89.911,Abu Dhabi,2024
TSU,26.0,0 days 00:01:29.863000,89.863,Abu Dhabi,2024
TSU,27.0,0 days 00:01:29.703000,89.703,Abu Dhabi,2024
TSU,28.0,0 days 00:01:29.775000,89.775,Abu Dhabi,2024
TSU,29.0,0 days 00:01:29.582000,89.582,Abu Dhabi,2024
TSU,30.0,0 days 00:01:29.511000,89.511,Abu Dhabi,2024
TSU,31.0,0 days 00:01:29.757000,89.757,Abu Dhabi,2024
TSU,32.0,0 days 00:01:29.904000,89.904,Abu Dhabi,2024
TSU,33.0,0 days 00:01:29.741000,89.741,Abu Dhabi,2024
